Alpha 0 15.2 20.3 25.2 30.2 35.2 40.3 45 55.1 59.9 64.7 69.8 75 80 84.9 89.8 95 99.9 104.8 110 114.8 119.8 124.8 130.1 134.9 139.9 145 150 154.8 160 165.1 170 177.7 180
CL 0.004054030961063271 0.4945945222853201 0.7013512998362184 0.9770270290123975 1.195945938108958 1.325675663449975 1.289189152825566 1.1635134584456122 1.1067567156909406 1.0499999729362686 0.9891891605580603 0.9081080773871157 0.8391892030867814 0.7418918414216904 0.6324324255358831 0.5432432031178656 0.4337837099071118 0.3202702243977682 0.21891887043408764 0.0770269748849346 -0.05270278911855519 -0.15405414308223597 -0.2878382086841018 -0.4013513848936594 -0.5108111874041991 -0.6324328121606162 -0.7337840114744034 -0.835135365438084 -0.9486486962975342 -1.0418920656640354 -1.1027028780422439 -1.143243419627716 -1.1189191565363898 -0.5797298297296944 0.008108023259653319
CD 0 0.12878332012857585 0.16617210776542504 0.23264088748196637 0.3219584587955106 0.4382789025364937 0.5172106378776632 0.587833815372783 0.6709198692554954 0.7830860736919714 0.8786350039622765 0.9637981378787245 1.0198813193339982 1.094658736133625 1.1611275158501664 1.2005934627577868 1.2442136489699145 1.2649851624405926 1.2795252179082153 1.3002967313788933 1.30860534865272 1.3106824881142325 1.302373851031147 1.291988094295808 1.281602337560469 1.2545994057052534 1.2151335380346686 1.1715132725855053 1.0863501386690573 1.009495562598659 0.8890207606976155 0.7623145602212933 0.5982195721081222 0.20771513470678107 -0.0020771196522534224
